tx_id,tx_size,tx_fee
85587,611,9344
85588,253,3796
85589,807,9536
85590,509,5525
85591,461,6368
85592,577,7939
85593,639,6658
85594,510,4799
85595,696,1971
85596,604,1757
85597,581,6164
85598,302,4874
85599,908,3966
85600,483,1276
85601,595,1702
85602,912,6122
85603,562,2671
85604,118,2216
85605,440,2748
85606,344,3707
85607,666,7705
85608,352,6549
85609,520,7949
85610,741,3482
85611,644,4075
85612,362,4121
85613,959,6394
85614,260,9525
85615,367,2655
85616,516,9914
85617,394,1266
85618,527,7911
85619,302,7318
85620,540,7270
85621,758,7001
85622,355,4367
85623,964,3299
85624,467,5596
85625,326,8719
85626,537,9500
85627,168,3976
85628,405,1725
85629,696,4425
85630,172,5937
85631,998,8640
85632,939,9131
85633,389,9889
85634,625,2330
85635,558,6351
85636,811,6373
85637,959,3227
85638,839,2058
85639,878,3960
85640,855,3741
85641,510,8354
85642,770,8461
85643,328,3372
85644,725,4892
85645,721,9312
85646,644,3988
85647,443,5888
85648,434,2309
85649,508,1351
85650,999,9241
85651,665,7832
85652,180,3669
85653,813,8200
85654,744,8131
85655,854,1566
85656,339,9905
85657,769,9775
85658,918,3362
85659,853,6373
85660,228,6086
85661,901,9365
85662,421,1344
85663,948,2579
85664,779,6817
85665,583,3079
85666,951,8943
85667,428,1012
85668,275,1425
85669,819,3756
85670,773,2597
85671,325,2243
85672,711,3840
85673,377,2591
85674,481,4390
85675,118,1559
85676,212,7197
85677,698,3109
85678,657,5734
85679,722,7895
85680,587,5851
85681,336,1446
85682,524,3275
85683,693,9592
85684,559,1497
85685,139,9241
85686,554,3035
85687,295,9103
85688,763,9862
85689,712,2351
85690,199,1304
85691,505,9994
85692,669,7799
85693,575,4734
85694,885,5136
85695,653,4943
85696,668,3029
85697,842,5163
85698,921,4147
85699,830,3319
85700,244,5200
85701,957,5401
85702,958,3973
85703,499,9245
85704,877,6638
85705,172,2704
85706,528,6577
85707,157,3898
85708,629,1902
85709,671,7622
85710,658,7972
85711,753,2440
85712,124,6029
85713,470,9794
85714,298,9832
85715,892,3170
85716,101,2938
85717,133,7691
85718,844,9337
85719,987,9854
85720,512,4223
85721,380,5924
85722,988,8804
85723,897,9300
85724,677,5168
85725,192,4221
85726,777,8884
85727,780,8409
85728,607,4935
85729,804,9918
85730,476,3958
85731,944,2487
85732,372,2496
85733,202,3619
85734,404,5756
85735,688,5764
85736,629,6806
85737,210,4634
85738,592,7220
85739,530,7850
85740,387,7069
85741,934,5407
85742,608,5188
85743,332,7551
85744,527,3285
85745,380,4247
85746,616,7221
85747,918,9039
85748,573,7469
85749,727,8893
85750,380,5998
85751,961,7987
85752,875,7182
85753,360,8173
85754,230,6308
85755,898,9859
85756,378,6871
85757,205,8685
85758,549,2831
85759,603,7202
85760,106,5816
85761,495,9623
85762,202,7413
85763,729,2282
85764,579,6464
85765,668,2520
85766,774,5846
85767,203,8338
85768,443,7694
85769,923,6346
85770,525,5480
85771,221,7755
85772,516,3450
85773,685,5326
85774,158,6156
85775,916,1768
85776,138,9968
85777,923,6675
85778,823,9524
85779,220,9925
85780,449,2800
85781,104,3147
85782,199,5308
85783,573,1247
85784,175,8711
85785,586,6158
85786,229,2151
85787,310,9989
85788,110,3539
85789,500,3683
85790,780,1336
85791,854,3612
85792,754,1332
85793,657,4961
85794,463,5472
85795,415,4290
85796,403,8390
85797,942,3106
85798,183,5299
85799,811,1452
85800,829,6645
85801,893,6987
85802,742,7648
85803,513,5568
85804,964,3206
85805,666,4803
85806,649,7374
85807,642,1618
85808,520,6685
85809,242,4003
85810,947,3360
85811,273,7737
85812,594,6545
85813,408,4873
85814,288,2734
85815,736,8567
85816,446,5594
85817,263,8984
85818,266,8650
85819,237,8036
85820,667,1515
85821,930,6422
85822,358,7847
85823,508,7689
85824,232,7629
85825,127,3044
85826,747,1043
85827,869,4465
85828,400,9583
85829,906,5854
85830,188,5153
85831,203,5796
85832,725,1313
85833,704,5093
85834,672,7882
85835,504,8047
85836,415,7238
85837,429,2400
85838,279,4548
85839,418,7564
85840,847,4821
85841,167,7562
85842,344,7326
85843,697,1900
85844,930,4787
85845,516,4079
85846,820,3042
85847,168,5160
85848,911,6658
85849,143,3923
85850,669,3068
85851,495,7652
85852,268,4732
85853,423,1312
85854,162,3874
85855,839,7291
85856,147,1089
85857,866,5995
85858,565,9230
85859,715,9245
85860,896,1449
85861,538,2981
85862,305,5898
85863,470,5112
85864,871,5371
85865,931,7548
85866,569,3842
85867,823,3987
85868,968,2693
85869,872,4334
85870,759,1850
85871,866,2720
85872,702,2483
85873,868,1938
85874,616,6581
85875,213,6863
85876,400,1330
85877,814,1996
85878,300,9774
85879,103,8492
85880,773,7823
85881,821,5262
85882,671,3721
85883,318,1859
85884,302,6810
85885,947,7475
85886,777,8476
85887,763,8990
85888,400,4273
85889,632,4164
85890,182,1217
85891,628,3505
85892,909,2121
85893,129,6488
85894,232,9667
85895,629,1038
85896,520,3977
85897,930,7954
85898,457,5005
85899,674,5521
85900,798,9677
85901,251,2421
85902,980,2079
85903,137,2472
85904,830,2336
85905,198,6838
85906,880,5095
85907,180,9886
85908,551,5830
85909,402,5328
85910,829,6993
85911,416,1989
85912,937,4852
85913,594,2095
85914,408,6199
85915,745,3396
85916,879,4425
85917,359,5960
85918,713,1150
85919,754,8109
85920,270,2220
85921,569,3274
85922,873,8869
85923,781,8550
85924,817,2369
85925,508,5188
85926,912,3338
85927,286,6382
85928,693,4923
85929,379,4330
85930,516,5515
85931,157,1237
85932,943,4620
85933,390,3593
85934,188,9852
85935,231,7902
85936,976,8907
85937,450,3231
85938,284,7012
85939,325,4329
85940,232,9590
85941,631,9082
85942,529,9585
85943,907,2756
85944,904,5969
85945,946,9752
85946,184,4882
85947,232,3708
85948,854,9990
85949,495,9903
85950,813,9789
85951,795,6457
85952,731,8202
85953,979,8374
85954,166,6703
85955,359,1315
85956,634,1118
85957,283,9264
85958,950,1335
85959,532,6619
85960,821,9825
85961,629,4437
85962,318,1877
85963,690,2987
85964,817,3685
85965,995,9255
85966,744,8182
85967,950,3625
85968,813,4660
85969,420,3633
85970,518,8180
85971,381,4553
85972,335,4971
85973,665,4994
85974,957,7582
85975,820,7779
85976,460,7773
85977,840,4030
85978,547,9260
85979,870,2961
85980,701,6835
85981,407,5043
85982,869,7803
85983,267,6365
85984,694,5117
85985,677,3141
85986,885,9790
85987,906,6153
85988,530,9546
85989,728,9311
85990,991,9250
85991,996,5626
85992,282,5941
85993,847,8822
85994,258,5828
85995,666,7740
85996,335,7840
85997,698,5410
85998,587,7839
85999,633,2617
86000,653,5012
86001,520,3500
86002,852,6314
86003,315,6404
86004,224,7192
86005,920,2023
86006,787,6823
86007,839,5958
86008,603,7095
86009,947,1993
86010,979,3352
86011,607,7091
86012,182,8858
86013,696,5047
86014,552,7758
86015,541,1486
86016,216,4089
86017,427,1932
86018,809,1744
86019,605,5837
86020,423,9829
86021,524,5871
86022,351,8776
86023,592,8931
86024,777,5752
86025,117,5329
86026,828,1629
86027,506,7823
86028,831,3397
86029,540,7080
86030,664,9360
86031,383,1880
86032,454,9073
86033,892,1424
86034,599,1972
86035,864,4940
86036,381,7368
86037,327,7540
86038,606,4787
86039,722,2958
86040,374,1675
86041,726,5922
86042,685,2996
86043,618,8705
86044,496,2208
86045,309,7361
86046,619,4283
86047,488,3203
86048,712,3678
86049,723,7071
86050,719,5356
86051,799,8849
86052,234,4472
86053,425,5175
86054,715,9333
86055,599,9919
86056,267,8590
86057,169,2390
86058,253,4577
86059,428,9965
86060,517,3786
86061,514,2630
86062,358,7326
86063,571,9872
86064,733,6165
86065,888,6285
86066,566,9198
86067,802,6171
86068,671,8569
86069,554,7086
86070,449,6202
86071,132,3890
86072,799,6405
86073,971,8063
86074,912,9650
86075,701,8222
86076,707,7740
86077,670,7751
86078,975,2769
86079,902,8269
86080,669,3070
86081,516,5487
86082,342,4689
86083,716,1785
86084,945,8662
86085,623,2502
86086,243,4625
86087,422,3727
86088,118,7609
86089,228,9963
86090,228,5761
86091,740,4558
86092,212,9354
86093,512,1839
86094,945,7798
86095,356,4891
86096,861,4060
86097,352,3128
86098,178,8402
86099,342,1728
86100,871,2919
86101,855,9081
86102,654,2012
86103,781,1145
86104,945,6071
86105,345,7936
86106,566,9872
86107,646,9448
86108,658,6305
86109,999,3743
86110,819,7970
86111,912,6978
86112,385,2433
86113,261,9879
86114,573,1645
86115,222,5309
86116,315,7192
86117,720,6201
86118,929,3826
86119,929,2359
86120,290,4157
86121,576,2676
86122,599,8686
86123,296,7361
86124,397,8023
86125,272,1833
86126,919,5584
86127,624,9415
86128,435,6785
86129,998,3684
86130,567,9980
86131,787,9464
86132,695,1399
86133,973,9919
86134,532,4146
86135,966,2925
86136,190,6518
86137,457,4309
86138,547,4715
86139,727,6906
86140,238,4266
86141,687,7272
86142,713,1862
86143,514,9190
86144,587,8873
86145,767,8755
86146,668,8832
86147,157,7256
86148,500,6597
86149,657,7898
86150,468,4159
86151,147,6138
86152,897,5822
86153,165,4930
86154,263,3227
86155,268,7052
86156,826,4326
86157,902,1249
86158,935,6895
86159,561,4921
86160,145,9320
86161,250,1644
86162,795,7147
86163,149,7557
86164,855,5393
86165,984,6403
86166,753,1059
86167,440,8622
86168,202,9257
86169,705,9817
86170,212,2491
86171,945,6383
86172,368,4115
86173,674,9508
86174,603,7627
86175,992,8622
86176,459,3753
86177,597,2769
86178,115,4380
86179,979,2573
86180,490,1264
86181,362,9508
86182,432,1184
86183,120,9747
86184,575,1757
86185,123,4668
86186,793,2182
86187,807,1776
86188,936,5648
86189,138,9043
86190,225,6636
86191,406,1814
86192,149,1502
86193,902,2075
86194,388,3667
86195,885,8444
86196,495,3655
86197,612,7618
86198,449,6649
86199,1000,3337
86200,807,5782
86201,227,9581
86202,574,9111
86203,968,2626
86204,900,4684
86205,429,3604
86206,255,6932
86207,951,2873
86208,997,5410
86209,294,5747
86210,782,5784
86211,175,1589
86212,869,7649
86213,895,7320
86214,632,8771
86215,746,5453
86216,612,5920
86217,615,4662
86218,153,2897
86219,991,8207
86220,743,5080
86221,649,1499
86222,585,1325
86223,143,2017
86224,472,7177
86225,939,2661
86226,236,3758
86227,836,6658
86228,763,4603
86229,343,5609
86230,887,5952
86231,538,1480
86232,879,6589
86233,713,8028
86234,375,3966
86235,957,6715
86236,197,9247
86237,370,5986
86238,115,7095
86239,514,8990
86240,335,4304
86241,186,2957
86242,384,9174
86243,654,4166
86244,357,1315
86245,216,8665
86246,349,8721
86247,931,5332
86248,761,1112
86249,717,1137
86250,914,5169
86251,257,4159
86252,709,3787
86253,809,7503
86254,244,8762
86255,132,9655
86256,682,6931
86257,181,7216
86258,709,4210
86259,927,5126
86260,403,2065
86261,614,1564
86262,773,7529
86263,669,9605
86264,244,8956
86265,755,3867
86266,517,4548
86267,769,1409
86268,461,3028
86269,107,4239
86270,540,7285
86271,110,6895
86272,993,5267
86273,138,6135
86274,259,4651
86275,549,3710
86276,295,9608
86277,846,5161
86278,395,2467
86279,559,9474
86280,242,8234
86281,729,4615
86282,892,5543
86283,389,3675
86284,495,1151
86285,931,8074
86286,196,9585
86287,350,7136
86288,697,8310
86289,552,7908
86290,896,9179
86291,255,2764
86292,173,7952
86293,903,4796
86294,917,4470
86295,176,5921
86296,733,1804
86297,154,5851
86298,288,8852
86299,874,1463
86300,497,9860
86301,169,4448
86302,966,7527
86303,179,7288
86304,645,7926
86305,101,6870
86306,157,2349
86307,778,8332
86308,934,5383
86309,368,8383
86310,896,5235
86311,387,5474
86312,236,8726
86313,165,4480
86314,272,9343
86315,304,2833
86316,507,4213
86317,726,1175
86318,145,5799
86319,743,8854
86320,993,5751
86321,331,5191
86322,343,7255
86323,149,9681
86324,868,5221
86325,544,8149
86326,926,2813
86327,242,8636
86328,935,5074
86329,917,4134
86330,688,8118
86331,300,8578
86332,571,9333
86333,854,9627
86334,317,5313
86335,904,6650
86336,649,4964
86337,481,7016
86338,130,8086
86339,961,2697
86340,482,9708
86341,739,9909
86342,124,2484
86343,181,8104
86344,158,7355
86345,837,4211
86346,146,9391
86347,827,4914
86348,518,8561
86349,839,1926
86350,846,5443
86351,329,5631
86352,288,8648
86353,418,5654
86354,522,7021
86355,679,4095
86356,295,8736
86357,709,2001
86358,486,3762
86359,136,6569
86360,738,2715
86361,529,9309
86362,229,5790
86363,784,4816
86364,186,7265
86365,627,5782
86366,140,8203
86367,122,8598
86368,430,2189
86369,545,7839
86370,653,5550
86371,793,1055
86372,574,1370
86373,998,7117
86374,456,2046
86375,825,1928
86376,919,2600
86377,244,5186
86378,545,6257
86379,605,9859
86380,465,1340
86381,913,3510
86382,382,6392
86383,822,6716
86384,520,5370
86385,669,2166
86386,494,6048
86387,995,3235
86388,149,8638
86389,363,8507
86390,110,6087
86391,227,3891
86392,922,1176
86393,837,6265
86394,786,2464
86395,626,9159
86396,106,1010
86397,329,3593
86398,745,9567
86399,717,7407
86400,198,8913
86401,993,6169
86402,440,3812
86403,785,7714
86404,214,8080
86405,249,3663
86406,289,9086
86407,265,6978
86408,917,1923
86409,374,2400
86410,991,2889
86411,770,6393
86412,342,1648
86413,307,2591
86414,467,8994
86415,386,7423
86416,448,5675
86417,409,3310
86418,831,7503
86419,142,8224
86420,239,2947
86421,711,5133
86422,939,2634
86423,764,8846
86424,968,2391
86425,819,8098
86426,798,9424
86427,319,2050
86428,760,6412
86429,921,1231
86430,930,3229
86431,423,5489
86432,871,2726
86433,665,4084
86434,640,3280
86435,117,7466
86436,777,8276
86437,616,6136
86438,692,4882
86439,328,5667
86440,499,1197
86441,992,2703
86442,864,6262
86443,224,1443
86444,418,4737
86445,157,4760
86446,917,2916
86447,994,7830
86448,193,2664
86449,951,6459
86450,426,9941
86451,552,1617
86452,609,7105
86453,762,3870
86454,630,4545
86455,292,1798
86456,195,4757
86457,524,7504
86458,949,6582
86459,404,6537
86460,244,6627
86461,814,3404
86462,941,2387
86463,605,1134
86464,614,6535
86465,462,3380
86466,921,6698
86467,686,6583
86468,675,1462
86469,882,6188
86470,352,4133
86471,457,8855
86472,567,2260
86473,457,6259
86474,743,4607
86475,975,9677
86476,664,5476
86477,190,8023
86478,330,8457
86479,173,5829
86480,815,5213
86481,884,1092
86482,581,1617
86483,893,6866
86484,662,9731
86485,325,9590
86486,327,7457
86487,354,2561
86488,596,1374
86489,515,3415
86490,286,8184
86491,597,5435
86492,991,4076
86493,174,2914
86494,998,4322
86495,729,5822
86496,233,6225
86497,759,1802
86498,262,2242
86499,857,1061
86500,859,9048
86501,790,4603
86502,593,1712
86503,306,1361
86504,230,6108
86505,151,9794
86506,902,6982
86507,744,5021
86508,114,7927
86509,547,7089
86510,450,3141
86511,754,9169
86512,354,8283
86513,517,4890
86514,686,7762
86515,902,5791
86516,659,9888
86517,732,8091
86518,366,6708
86519,192,7994
86520,839,2623
86521,397,5245
86522,432,9764
86523,404,8833
86524,353,2020
86525,937,2057
86526,1000,9451
86527,874,9449
86528,769,6589
86529,163,2135
86530,859,9620
86531,291,5896
86532,127,7182
86533,626,7816
86534,317,8339
86535,531,2541
86536,363,9476
86537,198,5851
86538,367,3894
86539,490,3365
86540,705,8528
86541,881,7148
86542,563,7758
86543,429,9549
86544,141,9668
86545,807,6326
86546,657,2828
86547,857,8715
86548,645,2428
86549,357,6427
86550,379,4235
86551,704,1278
86552,220,2898
86553,320,9104
86554,717,6278
86555,307,3936
86556,827,5629
86557,891,3077
86558,644,6473
86559,806,4005
86560,161,2945
86561,139,1812
86562,353,3850
86563,231,6753
86564,855,8086
86565,426,2958
86566,612,8325
86567,971,3404
86568,600,6902
86569,448,6979
86570,197,3810
86571,299,9085
86572,508,5388
86573,102,6157
86574,142,1671
86575,647,1492
86576,208,1492
86577,703,2902
86578,995,9866
86579,385,5078
86580,808,5246
86581,998,8418
86582,528,2207
86583,785,2868
86584,120,2026
86585,692,1435
86586,344,8755
86587,108,5609
86588,140,2326
86589,804,5770
86590,662,4364
86591,144,9412
86592,407,9857
86593,540,4332
86594,456,8876
86595,382,1733
86596,708,5597
86597,785,3732
86598,714,9620
86599,260,6471
86600,944,1470
86601,913,1303
86602,240,8274
86603,927,5855
86604,329,6888
86605,496,2965
86606,911,3490
86607,300,2773
86608,285,3758
86609,809,2416
86610,664,6994
86611,854,4213
86612,760,1592
86613,143,5846
86614,501,5069
86615,941,4273
86616,986,5809
86617,866,7703
86618,976,5473
86619,354,7190
86620,979,5622
86621,655,6601
86622,369,5391
86623,109,8783
86624,728,1716
86625,137,4608
86626,832,4712
86627,636,1167
86628,374,3532
86629,198,9586
86630,276,7244
86631,659,7032
86632,345,2955
86633,761,7455
86634,868,3246
86635,529,7948
86636,247,6404
86637,583,8759
86638,772,9119
86639,738,2311
86640,431,2694
86641,114,1981
86642,913,6710
86643,176,6089
86644,211,4096
86645,863,9857
86646,268,1810
86647,533,6624
86648,347,1439
86649,951,4571
86650,161,4298
86651,666,3709
86652,371,3708
86653,584,8651
86654,272,5730
86655,585,8126
86656,939,9608
86657,839,2239
86658,407,2038
86659,829,5970
86660,902,9111
86661,967,2134
86662,401,3274
86663,266,3259
86664,861,4253
86665,152,2901
86666,898,1087
86667,227,9407
86668,408,4439
86669,989,4928
86670,991,8178
86671,482,8445
86672,102,9841
86673,766,3635
86674,435,4240
86675,817,6817
86676,184,1032
86677,401,7985
86678,751,8905
86679,741,3541
86680,565,3673
86681,848,5886
86682,971,5863
86683,154,7005
86684,704,2348
86685,942,1248
86686,636,3612
86687,626,7487
86688,330,1189
86689,441,4417
86690,465,8482
86691,629,8279
86692,378,9730
86693,509,8718
86694,675,8244
86695,772,8454
86696,525,2594
86697,726,7999
86698,731,6198
86699,960,4086
86700,851,3830
86701,609,8409
86702,190,3530
86703,992,6280
86704,813,4714
86705,480,2329
86706,432,4055
86707,940,3780
86708,487,7808
86709,767,2854
86710,366,7031
86711,861,2505
86712,515,3837
86713,882,7854
86714,392,6573
86715,619,3255
86716,713,5145
86717,434,7232
86718,776,5847
86719,992,5616
86720,739,2448
86721,625,4743
86722,730,3945
86723,146,9106
86724,149,1066
86725,481,3440
86726,445,5708
86727,942,7056
86728,848,5575
86729,237,2150
86730,475,7629
86731,361,1978
86732,199,3350
86733,208,8760
86734,696,8433
86735,628,6852
86736,516,7777
86737,578,2785
86738,427,7978
86739,571,6513
86740,124,8944
86741,600,7684
86742,126,5233
86743,102,5487
86744,887,1468
86745,258,2524
86746,862,6037
86747,422,7004
86748,743,7138
86749,790,1037
86750,618,6734
86751,956,3172
86752,707,4802
86753,774,7719
86754,729,9416
86755,351,3223
86756,821,8651
86757,761,9581
86758,351,8374
86759,729,5651
86760,862,9795
86761,386,2446
86762,156,2498
86763,934,4079
86764,833,1102
86765,961,1888
86766,124,6329
86767,925,6544
86768,171,7204
86769,365,5335
86770,812,1760
86771,778,8647
86772,520,2969
86773,393,6394
86774,239,6641
86775,762,8458
86776,386,5814
86777,489,8871
86778,436,2298
86779,120,2152
86780,166,3164
86781,717,8249
86782,219,6850
86783,960,1551
86784,429,9244
86785,577,3655
86786,923,3533
86787,116,2256
86788,545,6339
86789,134,4481
86790,738,5776
86791,660,3428
86792,363,2272
86793,490,8689
86794,261,1592
86795,501,5076
86796,846,4452
86797,812,7866
86798,565,6477
86799,453,7206
86800,622,4637
86801,654,7030
86802,460,4846
86803,192,1319
86804,871,6641
86805,528,6069
86806,974,4396
86807,226,5775
86808,605,2892
86809,443,2904
86810,214,4434
86811,372,2517
86812,787,8289
86813,238,3258
86814,203,1389
86815,794,4182
86816,820,8041
86817,755,5495
86818,858,8921
86819,814,3659
86820,805,7396
86821,412,3181
86822,395,6823
86823,739,9049
86824,801,1819
86825,862,6445
86826,450,8923
86827,492,1707
86828,143,6642
86829,807,4080
86830,762,8669
86831,777,2238
86832,217,8978
86833,521,4471
86834,837,8915
86835,526,5145
86836,725,7354
86837,912,3668
86838,499,2483
